"","Quantity","UnitPrice","month","week","time","Sales"
"4283",2,10.79,8,4,16,21.58
"4284",2,12.75,10,2,14,25.5
"4285",36,0.83,9,1,13,29.88
"4286",2,16.63,6,4,15,33.26
"4287",6,2.55,12,2,9,15.3
"4288",4,8.25,11,3,14,33
"4289",1,2.95,3,5,14,2.95
"4290",2,0.85,11,1,13,1.7
"4291",1,4.13,5,2,15,4.13
"4292",1,15.79,8,4,17,15.79
"4293",12,3.75,2,1,11,45
"4294",6,0.42,7,2,16,2.52
"4295",-12,1.25,1,5,9,-15
"4296",12,0.85,3,3,12,10.2
"4297",72,0.36,10,3,12,25.92
"4298",72,0.72,12,2,14,51.84
"4299",48,1.65,10,3,11,79.2
"4300",10,0.85,7,2,9,8.5
"4301",16,10.95,2,2,9,175.2
"4302",-2,8.5,5,4,9,-17
"4303",2,4.13,9,3,16,8.26
"4304",12,0.65,5,7,14,7.8
"4305",1,2.25,8,3,17,2.25
"4306",6,2.55,7,1,8,15.3
"4307",48,0.42,10,1,15,20.16
"4308",12,1.25,12,4,15,15
"4309",1,1.65,12,3,11,1.65
"4310",1,2.46,11,3,15,2.46
"4311",2,5.06,12,1,10,10.12
"4312",10,2.08,9,2,13,20.8
"4313",1,1.25,1,7,14,1.25
"4314",1,4.96,9,2,16,4.96
"4315",48,2.55,4,2,13,122.4
"4316",2,2.46,8,1,16,4.92
"4317",1,0.83,11,2,18,0.83
"4318",4,1.65,10,4,14,6.6
"4319",5,0.83,12,4,9,4.15
"4320",4,1.65,7,1,14,6.6
"4321",10,1.65,11,3,14,16.5
"4322",1,0.83,10,7,14,0.83
"4323",2,1.45,9,4,14,2.9
"4324",3,4.21,12,1,15,12.63
"4325",4,4.95,9,2,14,19.8
"4326",24,0.42,6,5,14,10.08
"4327",-1,1.65,9,5,10,-1.65
"4328",2,9.95,4,5,8,19.9
"4329",12,1.25,8,7,11,15
"4330",24,0.42,1,2,13,10.08
"4331",2,3.29,5,5,15,6.58
"4332",6,1.25,2,1,15,7.5
"4333",1,5.79,4,1,13,5.79
"4334",5,0.83,3,1,17,4.15
"4335",1,2.46,9,4,16,2.46
"4336",6,7.85,9,3,11,47.1
"4337",6,1.65,7,5,11,9.9
"4338",6,2.08,12,4,15,12.48
"4339",3,0.42,7,7,11,1.26
"4340",48,0.39,11,7,11,18.72
"4341",12,1.25,5,2,15,15
"4342",-1,1.65,12,4,11,-1.65
"4343",1,1.95,9,7,13,1.95
"4344",1,2.46,9,1,15,2.46
"4345",24,0.29,10,1,10,6.96
"4346",3,2.55,4,5,13,7.65
"4347",12,1.45,8,1,12,17.4
"4348",12,1.25,10,1,10,15
"4349",3,1.25,11,4,19,3.75
"4350",6,1.95,3,3,16,11.7
"4351",6,0.83,4,3,17,4.98
"4352",1,2.46,11,2,18,2.46
"4353",1,1.95,9,5,13,1.95
"4354",2,5.79,4,2,11,11.58
"4355",12,1.65,12,4,16,19.8
"4356",4,4.95,3,5,15,19.8
"4357",20,0.21,11,1,13,4.2
"4358",1,4.25,10,5,12,4.25
"4359",-5,0.85,6,5,13,-4.25
"4360",144,1.65,3,2,11,237.6
"4361",2,2.46,7,3,16,4.92
"4362",12,1.25,11,1,13,15
"4363",24,0.21,1,2,13,5.04
"4364",12,0.39,11,1,9,4.68
"4365",1,3.29,5,2,15,3.29
"4366",12,2.95,3,3,13,35.4
"4367",1,4.13,4,2,11,4.13
"4368",1,2.46,2,2,17,2.46
"4369",12,1.25,3,5,10,15
"4370",2,2.49,10,7,16,4.98
"4371",2,4.95,12,2,13,9.9
"4372",6,2.25,1,1,13,13.5
"4373",12,1.25,2,1,11,15
"4374",6,2.55,4,1,13,15.3
"4375",1,5.95,12,1,15,5.95
"4376",6,2.95,11,4,13,17.7
"4377",1,3.29,10,1,16,3.29
"4378",3,1.65,6,4,15,4.95
"4379",16,3.39,12,2,9,54.24
"4380",5,4.13,12,1,17,20.65
"4381",12,1.65,8,3,11,19.8
"4382",2,8.29,9,3,16,16.58
"4383",1,0.95,1,5,10,0.95
"4384",6,2.51,12,4,14,15.06
"4385",1,4.13,4,1,16,4.13
"4386",1,5.79,11,2,16,5.79
"4387",1,12.46,12,4,9,12.46
"4388",2,2.1,10,1,11,4.2
"4389",7,0.85,5,7,14,5.95
"4390",5,1.25,12,7,12,6.25
"4391",12,2.1,11,1,10,25.2
"4392",1,0.42,11,5,10,0.42
"4393",1,2.46,2,1,18,2.46
"4394",1,2.92,10,2,16,2.92
"4395",10,1.65,11,4,14,16.5
"4396",24,0.55,2,4,13,13.2
"4397",1,2.46,6,2,17,2.46
"4398",4,3.75,11,2,15,15
"4399",1,3.75,8,3,15,3.75
"4400",2,5.95,12,4,16,11.9
"4401",2,3.75,12,1,13,7.5
"4402",3,2.55,12,5,11,7.65
"4403",2,9.95,3,7,14,19.9
"4404",2,1.65,4,4,16,3.3
"4405",2,2.89,11,3,16,5.78
"4406",12,0.85,12,7,16,10.2
"4407",3,2.46,1,5,14,7.38
"4408",5,0.42,11,2,16,2.1
"4409",5,4.65,3,7,10,23.25
"4410",1,4.13,5,2,15,4.13
"4411",15,2.46,4,1,15,36.9
"4412",3,4.13,11,3,15,12.39
"4413",8,3.75,11,1,11,30
"4414",24,1.25,3,2,12,30
"4415",12,3.75,5,1,9,45
"4416",2,1.25,11,5,13,2.5
"4417",12,0.65,5,3,9,7.8
"4418",1,404.49,1,4,9,404.49
"4419",2,7.95,12,3,13,15.9
"4420",2,4.13,10,1,14,8.26
"4421",4,3.75,1,3,11,15
"4422",-2,2.95,11,5,13,-5.9
"4423",1,11.02,12,1,10,11.02
"4424",1,2.92,12,4,9,2.92
"4425",36,0.85,12,1,16,30.6
"4426",5,1.25,10,7,11,6.25
"4427",6,4.15,11,4,15,24.9
"4428",12,1.45,8,5,14,17.4
"4429",1,3.29,7,4,15,3.29
"4430",4,1.25,6,5,11,5
"4431",1,24.96,8,4,16,24.96
"4432",12,0.85,4,3,9,10.2
"4433",6,1.25,12,4,14,7.5
"4434",10,1.95,5,4,13,19.5
"4435",9,3.75,11,3,14,33.75
"4436",2,12.75,9,2,15,25.5
"4437",1,1.25,11,2,12,1.25
"4438",12,0.42,8,5,16,5.04
"4439",1,0.39,11,5,13,0.39
"4440",1,2.89,12,3,13,2.89
"4441",20,1.65,12,1,14,33
"4442",-2,4.95,11,7,16,-9.9
"4443",8,3.25,1,2,14,26
"4444",10,7.46,3,3,15,74.6
"4445",24,0.42,11,2,15,10.08
"4446",1,5.63,10,1,9,5.63
"4447",12,1.25,9,2,12,15
"4448",12,1.25,9,2,14,15
"4449",3,0.85,2,2,11,2.55
"4450",20,1.65,1,7,12,33
"4451",1,1.28,1,3,9,1.28
"4452",12,1.65,12,4,12,19.8
"4453",1,1.25,7,1,15,1.25
"4454",3,4.95,12,1,11,14.85
"4455",12,0.85,11,5,12,10.2
"4456",6,1.45,5,7,14,8.7
"4457",1,8.29,7,2,17,8.29
"4458",2,3.36,12,2,15,6.72
"4459",1,0.85,7,7,12,0.85
"4460",2,2.46,1,1,17,4.92
"4461",50,2.95,12,5,14,147.5
"4462",12,2.95,9,1,15,35.4
"4463",1,3.29,8,2,10,3.29
"4464",3,3.75,11,7,13,11.25
"4465",4,0.42,10,3,16,1.68
"4466",2,16.63,12,4,16,33.26
"4467",4,4.25,9,3,14,17
"4468",15,0.85,3,4,12,12.75
"4469",24,0.42,1,3,10,10.08
"4470",3,1.25,10,4,13,3.75
"4471",172,2.51,12,2,15,431.72
"4472",1,2.08,11,4,15,2.08
"4473",10,1.65,8,3,10,16.5
"4474",1,4.95,11,5,15,4.95
"4475",1,2.95,11,2,12,2.95
"4476",20,0.85,12,4,15,17
"4477",12,2.95,10,2,14,35.4
"4478",12,1.25,1,5,14,15
"4479",12,0.83,6,3,8,9.96
"4480",24,0.29,8,2,11,6.96
"4481",1,8.5,10,2,10,8.5
"4482",2,12.46,12,4,10,24.92
"4483",1,2.95,9,7,14,2.95
"4484",2,14.95,7,1,11,29.9
"4485",2,5.79,11,1,15,11.58
"4486",12,4.15,6,1,13,49.8
"4487",24,0.29,1,4,16,6.96
"4488",2,1.25,2,4,13,2.5
"4489",3,1.25,9,7,15,3.75
"4490",37,2.46,6,2,15,91.02
"4491",10,4.96,7,5,16,49.6
"4492",3,1.65,11,7,14,4.95
"4493",48,1.25,11,3,11,60
"4494",8,4.95,7,5,13,39.6
"4495",5,0.42,11,5,16,2.1
"4496",1,2.1,10,7,16,2.1
"4497",1,3.29,4,1,15,3.29
"4498",6,5.95,4,7,14,35.7
"4499",1,11.63,9,5,17,11.63
"4500",12,3.75,11,4,12,45
"4501",21,5.45,2,2,15,114.45
"4502",5,0.79,5,4,15,3.95
"4503",12,1.65,7,3,11,19.8
"4504",12,0.83,11,5,10,9.96
"4505",3,0.85,1,4,14,2.55
"4506",6,2.95,2,4,16,17.7
"4507",2,3.75,2,2,11,7.5
"4508",12,1.25,10,1,13,15
"4509",1,4.25,10,7,13,4.25
"4510",3,1.69,10,4,12,5.07
"4511",4,4.95,7,7,13,19.8
"4512",12,0.42,6,1,12,5.04
"4513",24,1.25,7,5,13,30
"4514",1,2.46,11,3,15,2.46
"4515",3,5.95,3,3,12,17.85
"4516",4,2.89,11,3,15,11.56
"4517",1,8.29,10,5,11,8.29
"4518",1,4.25,10,2,14,4.25
"4519",8,1.69,12,5,17,13.52
"4520",10,1.65,10,3,9,16.5
"4521",12,0.85,6,3,12,10.2
"4522",24,1.25,12,1,9,30
"4523",3,1.25,3,7,14,3.75
"4524",12,0.85,11,3,15,10.2
"4525",3,5.95,3,1,10,17.85
"4526",12,0.85,5,2,13,10.2
"4527",48,2.1,5,5,8,100.8
"4528",1,10.79,11,3,15,10.79
"4529",1,4.25,1,7,12,4.25
"4530",8,2.95,6,7,13,23.6
"4531",6,2.55,6,4,15,15.3
"4532",6,2.95,10,4,9,17.7
"4533",1,2.46,11,4,15,2.46
"4534",1,5.79,7,1,11,5.79
"4535",2,2.55,1,7,13,5.1
"4536",2,9.95,8,3,12,19.9
"4537",4,3.75,4,3,11,15
"4538",24,0.42,5,4,16,10.08
"4539",1,1.65,11,7,11,1.65
"4540",100,1.45,7,5,13,145
"4541",12,1.95,10,2,14,23.4
"4542",2,1.65,3,1,16,3.3
"4543",12,1.65,1,3,14,19.8
"4544",50,0.19,9,4,16,9.5
"4545",4,1.25,7,3,16,5
"4546",3,2.46,12,1,17,7.38
"4547",2,8.29,12,4,9,16.58
"4548",2,0.83,6,4,16,1.66
"4549",2,1.25,11,5,14,2.5
"4550",-1,4.15,8,4,10,-4.15
"4551",2,0.83,12,5,16,1.66
"4552",5,1.25,11,3,16,6.25
"4553",6,3.75,9,4,10,22.5
"4554",24,0.39,10,3,11,9.36
"4555",2,0.83,11,1,15,1.66
"4556",1,2.51,12,2,15,2.51
"4557",1,1.25,11,1,11,1.25
"4558",3,2.5,3,2,13,7.5
"4559",24,0.85,8,3,13,20.4
"4560",1,1.63,1,2,17,1.63
"4561",1,3.75,6,3,13,3.75
"4562",10,1.65,8,5,9,16.5
"4563",24,1.25,3,4,12,30
"4564",1,2.55,6,1,14,2.55
"4565",2,7.95,6,7,15,15.9
"4566",12,1.45,1,3,17,17.4
"4567",5,1.63,5,1,16,8.15
"4568",2,8.5,7,7,14,17
"4569",12,0.42,6,1,10,5.04
"4570",25,0.42,8,1,11,10.5
"4571",4,1.65,9,7,15,6.6
"4572",24,1.25,3,2,13,30
"4573",1,39.5,7,2,15,39.5
"4574",5,0.06,11,3,11,0.3
"4575",4,3.75,12,7,12,15
"4576",2,9.95,3,3,14,19.9
"4577",12,1.25,12,2,15,15
"4578",1,2.1,10,7,13,2.1
"4579",24,0.65,11,4,11,15.6
"4580",1,2.95,8,2,13,2.95
"4581",1,1241.98,5,1,14,1241.98
"4582",1,10.79,11,5,13,10.79
"4583",2,7.95,7,7,12,15.9
"4584",1,1.25,10,7,13,1.25
"4585",12,2.55,12,3,12,30.6
"4586",1,4.13,10,3,15,4.13
"4587",4,8.25,7,4,12,33
"4588",1,1.63,8,1,15,1.63
"4589",2,2.1,9,4,12,4.2
"4590",4,2.89,10,4,12,11.56
"4591",2,1.65,10,3,16,3.3
"4592",6,2.95,9,4,16,17.7
"4593",3,1.63,11,3,15,4.89
"4594",3,2.08,7,7,12,6.24
"4595",3,3.75,4,7,15,11.25
"4596",1,4.21,1,2,13,4.21
"4597",2,0.83,12,4,9,1.66
"4598",6,2.08,11,7,10,12.48
"4599",4,0.42,7,2,16,1.68
"4600",1,2.55,11,2,16,2.55
"4601",3,2.1,12,4,13,6.3
"4602",8,4.96,3,5,12,39.68
"4603",36,0.85,12,5,14,30.6
"4604",1,1.69,8,7,12,1.69
"4605",1,42.55,12,4,13,42.55
"4606",12,0.42,2,3,11,5.04
"4607",4,3.75,9,7,13,15
"4608",12,1.25,5,7,15,15
"4609",12,0.42,9,2,12,5.04
"4610",1,3.29,9,5,9,3.29
"4611",6,2.95,5,7,11,17.7
"4612",1,12.46,11,4,9,12.46
"4613",4,1.25,2,2,15,5
"4614",1,14.95,5,1,12,14.95
"4615",1,0.39,11,2,14,0.39
"4616",6,0.85,6,1,15,5.1
"4617",12,0.85,9,5,15,10.2
"4618",240,0.42,3,4,11,100.8
"4619",4,3.95,3,5,15,15.8
"4620",72,0.29,11,2,12,20.88
"4621",6,4.25,1,1,13,25.5
"4622",24,0.42,5,4,16,10.08
"4623",2,1.65,2,2,17,3.3
"4624",12,0.42,1,1,15,5.04
"4625",1,9.95,5,1,13,9.95
"4626",24,0.42,3,4,13,10.08
"4627",1,12.46,6,2,14,12.46
"4628",2,8.5,11,7,11,17
"4629",2,1.25,3,1,12,2.5
"4630",12,0.83,11,5,14,9.96
"4631",2,1.63,9,3,15,3.26
"4632",1,5.91,12,1,16,5.91
"4633",12,1.25,11,5,10,15
"4634",2,3.75,10,4,19,7.5
"4635",1,2.1,5,2,11,2.1
"4636",2,0.39,7,3,12,0.78
"4637",1,1.63,6,4,15,1.63
"4638",2,1.63,11,5,16,3.26
"4639",5,1.45,4,4,14,7.25
"4640",3,5.95,4,4,13,17.85
"4641",1,2.95,9,4,13,2.95
"4642",1,1.25,10,2,16,1.25
"4643",12,0.42,11,4,16,5.04
"4644",20,1.25,11,3,17,25
"4645",7,1.45,5,3,11,10.15
"4646",4,4.13,11,2,18,16.52
"4647",23,0.21,1,4,11,4.83
"4648",4,4.15,10,4,13,16.6
"4649",5,0.83,5,4,15,4.15
"4650",1,4.13,1,1,9,4.13
"4651",4,3.75,9,3,14,15
"4652",6,2.1,10,1,12,12.6
"4653",10,2.08,8,4,12,20.8
"4654",20,2.08,10,4,15,41.6
"4655",2,2.1,12,5,12,4.2
"4656",2,0.59,6,2,13,1.18
"4657",1,3.29,4,3,11,3.29
"4658",6,2.95,4,2,10,17.7
"4659",2,0.85,12,2,18,1.7
"4660",1,1.25,12,5,11,1.25
"4661",24,0.85,6,4,10,20.4
"4662",1,0.42,11,2,17,0.42
"4663",1,10.79,4,1,13,10.79
"4664",1,1.95,7,3,12,1.95
"4665",15,0.83,7,3,16,12.45
"4666",24,0.85,11,3,14,20.4
"4667",6,2.55,10,2,12,15.3
"4668",12,2.1,4,3,13,25.2
"4669",4,3.95,11,1,12,15.8
"4670",2,7.95,2,2,13,15.9
"4671",24,1.25,6,3,13,30
"4672",1,4.13,1,5,14,4.13
"4673",2,2.95,8,2,14,5.9
"4674",1,2.49,11,2,14,2.49
"4675",12,0.85,9,4,13,10.2
"4676",8,1.45,5,7,11,11.6
"4677",1,14.13,10,2,16,14.13
"4678",2,16.63,11,2,15,33.26
"4679",6,4.15,10,1,13,24.9
"4680",6,2.1,10,4,15,12.6
"4681",1,6.75,11,2,18,6.75
"4682",-3,0.42,10,5,13,-1.26
"4683",19,0.83,7,2,16,15.77
"4684",-12,0.85,11,2,10,-10.2
"4685",1,15.79,6,4,16,15.79
"4686",1,10.95,12,2,13,10.95
"4687",12,0.65,2,3,11,7.8
"4688",12,2.55,4,5,14,30.6
"4689",-1,1.69,12,7,10,-1.69
"4690",1,3.29,4,5,15,3.29
"4691",12,0.85,1,4,10,10.2
"4692",1,12.46,7,1,11,12.46
"4693",2,1.25,12,4,9,2.5
"4694",1,1.25,10,4,15,1.25
"4695",1,2.95,10,7,15,2.95
"4696",12,0.85,11,5,13,10.2
"4697",24,4.25,9,5,13,102
"4698",1,2.55,2,7,11,2.55
"4699",12,1.25,1,1,9,15
"4700",2,5.79,7,4,15,11.58
"4701",1,2.95,6,2,16,2.95
"4702",3,4.15,11,5,13,12.45
"4703",2,1.25,12,1,12,2.5
"4704",6,1.25,1,7,11,7.5
"4705",2,2.1,2,1,9,4.2
"4706",4,4.25,6,3,12,17
"4707",2,1.65,10,7,13,3.3
"4708",3,1.25,8,7,12,3.75
"4709",10,1.65,5,4,8,16.5
"4710",2,0.83,9,4,15,1.66
"4711",24,0.42,9,2,15,10.08
"4712",1,9.95,12,2,13,9.95
"4713",10,1.25,9,7,15,12.5
"4714",576,0.1,12,3,11,57.6
"4715",1,8.47,12,1,11,8.47
"4716",2,16.13,12,4,14,32.26
"4717",1,15.79,10,3,16,15.79
"4718",2,1.63,4,1,13,3.26
"4719",-2,2.49,10,3,14,-4.98
"4720",6,2.55,9,4,16,15.3
"4721",1,19.95,10,7,12,19.95
"4722",2,0.83,11,2,13,1.66
"4723",10,0.65,8,2,10,6.5
"4724",4,1.65,10,5,13,6.6
"4725",100,1.79,7,5,12,179
"4726",6,2.89,5,1,9,17.34
"4727",1,4.96,7,5,11,4.96
"4728",1,4.13,7,5,9,4.13
"4729",5,0.42,3,2,9,2.1
"4730",-1,9.95,12,3,13,-9.95
"4731",4,14.95,10,4,13,59.8
"4732",1,1.65,11,3,11,1.65
"4733",1,9.95,5,4,12,9.95
"4734",1,0.65,10,2,16,0.65
"4735",10,2.08,7,5,15,20.8
"4736",12,1.25,1,4,15,15
"4737",1,6.35,8,2,13,6.35
"4738",5,1.65,10,4,11,8.25
"4739",1,10.79,12,4,16,10.79
"4740",8,1.95,8,4,10,15.6
"4741",1,9.96,9,4,10,9.96
"4742",6,3.75,10,2,11,22.5
"4743",10,1.65,10,1,13,16.5
"4744",2,8.25,12,7,10,16.5
"4745",4,6.95,12,3,11,27.8
"4746",1,1.63,6,1,15,1.63
"4747",2,1.45,10,4,13,2.9
"4748",60,2.1,3,5,10,126
"4749",1,2.1,11,5,13,2.1
"4750",2,1.65,3,1,16,3.3
"4751",2,4.95,9,1,13,9.9
"4752",12,1.95,12,4,11,23.4
"4753",12,1.25,2,2,14,15
"4754",8,3.25,1,3,9,26
"4755",3,2.95,5,5,16,8.85
"4756",24,0.85,8,2,12,20.4
"4757",1,1.45,6,3,11,1.45
"4758",2,2.46,9,3,15,4.92
"4759",3,1.65,10,5,12,4.95
"4760",3,1.65,9,4,14,4.95
"4761",1,24.96,11,1,15,24.96
"4762",24,2.95,6,4,15,70.8
"4763",24,0.85,10,1,12,20.4
"4764",12,2.55,10,3,12,30.6
"4765",1,5.95,2,4,15,5.95
"4766",12,1.25,11,5,14,15
"4767",4,3.75,11,1,14,15
"4768",16,1.65,10,1,16,26.4
"4769",12,2.95,10,3,10,35.4
"4770",1,0.83,7,3,16,0.83
"4771",6,5.95,12,7,10,35.7
"4772",1,4.95,11,2,11,4.95
"4773",1,2.46,1,4,18,2.46
"4774",8,3.25,9,1,13,26
"4775",3,1.25,10,7,12,3.75
"4776",3,1.65,8,1,14,4.95
"4777",24,1.25,2,2,11,30
"4778",2,2.1,11,3,11,4.2
"4779",12,1.25,11,5,10,15
"4780",1,3.75,10,3,12,3.75
"4781",3,4.25,10,1,17,12.75
"4782",1,16.95,5,5,13,16.95
"4783",24,1.65,7,5,11,39.6
"4784",1,4.13,11,5,17,4.13
"4785",12,0.85,6,7,10,10.2
"4786",1,0.42,12,1,12,0.42
"4787",1,3.95,10,1,16,3.95
"4788",12,1.65,9,4,12,19.8
"4789",10,0.85,9,4,12,8.5
"4790",3,3.36,12,3,14,10.08
"4791",5,2.1,9,5,12,10.5
"4792",12,1.25,6,4,12,15
"4793",1,10.95,8,1,13,10.95
"4794",2,24.96,9,5,9,49.92
"4795",1,2.46,11,1,15,2.46
"4796",1,1.25,8,7,16,1.25
"4797",12,1.65,7,3,13,19.8
"4798",24,0.42,1,7,15,10.08
"4799",1,8.29,6,5,17,8.29
"4800",3,3.25,3,3,12,9.75
"4801",6,2.1,12,3,11,12.6
"4802",12,0.42,12,5,13,5.04
"4803",2,1.25,9,7,15,2.5
"4804",8,1.25,12,7,12,10
"4805",12,1.45,1,5,11,17.4
"4806",1,4.13,7,2,16,4.13
"4807",2,6.95,11,2,15,13.9
"4808",10,2.46,3,2,9,24.6
"4809",10,1.95,2,1,15,19.5
"4810",2,0.85,11,5,11,1.7
"4811",12,1.25,6,4,12,15
"4812",1,1.65,10,7,12,1.65
"4813",24,0.42,10,1,14,10.08
"4814",2,2.1,5,7,12,4.2
"4815",1,1.65,11,7,11,1.65
"4816",1,2.46,3,3,15,2.46
"4817",20,2.08,5,2,11,41.6
"4818",1,1.25,6,1,12,1.25
"4819",48,1.45,3,2,11,69.6
"4820",1,7.62,12,3,17,7.62
"4821",6,2.08,5,7,12,12.48
"4822",5,1.25,9,7,12,6.25
"4823",2,2.1,11,5,11,4.2
"4824",2,3.75,12,4,13,7.5
"4825",-2,6.25,10,1,16,-12.5
"4826",7,4.21,12,5,15,29.47
"4827",12,0.85,3,5,12,10.2
"4828",6,0.65,10,3,11,3.9
"4829",3,2.46,11,4,15,7.38
"4830",144,1.06,5,2,15,152.64
"4831",4,1.45,8,7,12,5.8
"4832",36,0.65,6,7,13,23.4
"4833",1,16.95,2,3,12,16.95
"4834",4,4.95,7,4,18,19.8
"4835",2,1.65,9,2,11,3.3
"4836",1,3.75,10,7,10,3.75
"4837",2,4.95,2,4,18,9.9
"4838",1,3.29,11,1,15,3.29
"4839",6,2.95,6,4,11,17.7
"4840",2,1.45,11,4,11,2.9
"4841",3,4.95,4,3,12,14.85
"4842",12,1.65,5,1,10,19.8
"4843",48,1.25,2,4,14,60
"4844",1,2.95,12,4,19,2.95
"4845",1,5.79,11,5,15,5.79
"4846",4,3.75,8,7,14,15
"4847",100,0.72,6,1,13,72
"4848",3,0.83,11,3,15,2.49
"4849",24,0.42,2,7,13,10.08
"4850",2,9.95,11,2,14,19.9
"4851",5,0.42,10,3,11,2.1
"4852",1,10.79,7,1,9,10.79
"4853",24,0.85,10,7,15,20.4
"4854",1,0.63,10,5,12,0.63
"4855",24,8.49,5,2,11,203.76
"4856",1,0.83,4,2,16,0.83
"4857",1,1.69,1,4,18,1.69
"4858",25,0.42,10,2,15,10.5
"4859",2,4.15,9,4,11,8.3
"4860",5,0.79,12,1,12,3.95
"4861",3,4.95,4,3,12,14.85
"4862",3,2.1,4,3,15,6.3
"4863",12,0.85,11,3,13,10.2
"4864",6,0.43,1,1,9,2.58
"4865",12,0.39,6,3,10,4.68
"4866",2,1.25,10,3,13,2.5
"4867",1,0.55,3,4,13,0.55
"4868",1,19.96,4,2,15,19.96
"4869",1,8.29,10,1,17,8.29
"4870",1,3.29,4,4,19,3.29
"4871",1,0.42,7,3,16,0.42
"4872",1,1.65,12,7,15,1.65
"4873",1,0.83,12,4,15,0.83
"4874",4,3.75,12,4,15,15
"4875",24,3.75,11,7,14,90
"4876",12,1.25,8,7,15,15
"4877",1,4.21,12,5,9,4.21
"4878",7,2.1,11,5,15,14.7
"4879",1,3.25,11,7,11,3.25
"4880",25,0.42,6,7,13,10.5
"4881",12,0.65,12,7,13,7.8
"4882",10,2.92,10,1,13,29.2
"4883",6,3.75,10,2,14,22.5
"4884",6,4.95,9,7,10,29.7
"4885",2,8.29,9,5,14,16.58
"4886",1,0.83,10,4,16,0.83
"4887",12,0.39,11,2,18,4.68
"4888",6,9.95,3,4,18,59.7
"4889",10,2.08,4,2,12,20.8
"4890",3,4.96,5,2,15,14.88
"4891",4,3.75,3,7,12,15
"4892",4,3.75,10,4,13,15
"4893",12,0.65,12,1,14,7.8
"4894",1,0.83,1,1,17,0.83
"4895",2,7.95,6,3,13,15.9
"4896",144,1.95,5,4,12,280.8
"4897",12,2.95,1,3,13,35.4
"4898",2,1.95,1,3,13,3.9
"4899",3,2.9,2,1,16,8.7
"4900",1,1.25,12,3,17,1.25
"4901",2,2.46,6,4,15,4.92
"4902",2,8.95,6,3,15,17.9
"4903",1,3.75,4,4,13,3.75
"4904",40,0.85,5,2,15,34
"4905",2,0.65,3,2,15,1.3
"4906",1,4.96,8,2,12,4.96
"4907",1,2.08,11,7,12,2.08
"4908",2,8.5,4,1,12,17
"4909",24,1.65,11,5,14,39.6
"4910",1,2.08,4,4,11,2.08
"4911",3,4.95,12,3,9,14.85
"4912",2,1.69,7,7,16,3.38
"4913",4,3.75,12,4,14,15
"4914",5,4.13,8,2,12,20.65
"4915",1,2.95,4,7,11,2.95
"4916",1,1.65,5,3,15,1.65
"4917",12,0.83,11,7,14,9.96
"4918",12,0.83,10,1,17,9.96
"4919",10,2.08,12,2,16,20.8
"4920",1,2.95,2,1,15,2.95
"4921",6,2.55,12,7,15,15.3
"4922",1,4.25,4,2,14,4.25
"4923",72,3.75,9,4,17,270
"4924",2,3.29,11,5,16,6.58
"4925",12,1.25,4,5,15,15
"4926",4,3.75,6,4,18,15
"4927",1,1.25,11,2,17,1.25
"4928",3,4.95,10,2,11,14.85
"4929",24,0.85,9,2,13,20.4
"4930",12,2.1,10,5,13,25.2
"4931",12,0.39,6,2,11,4.68
"4932",1,12.5,7,3,12,12.5
"4933",1,7.46,11,7,13,7.46
"4934",1,5.79,10,2,16,5.79
"4935",3,0.42,8,3,15,1.26
"4936",2,3.36,12,4,16,6.72
"4937",36,0.65,4,2,16,23.4
"4938",3,2.95,11,5,15,8.85
"4939",6,1.25,1,2,14,7.5
"4940",12,2.08,11,3,14,24.96
"4941",1,0.79,5,1,14,0.79
"4942",2,0.65,3,2,13,1.3
"4943",16,10.95,11,2,16,175.2
"4944",1,4.25,11,5,12,4.25
"4945",6,2.1,8,1,10,12.6
"4946",6,4.25,9,1,16,25.5
"4947",4,3.75,10,1,12,15
"4948",12,2.95,3,7,12,35.4
"4949",12,0.85,1,1,10,10.2
"4950",12,1.25,11,5,17,15
"4951",8,2.55,10,2,15,20.4
"4952",3,2.55,10,2,12,7.65
"4953",1,2.46,11,3,15,2.46
"4954",1,2.46,8,2,16,2.46
"4955",1,16.95,12,5,13,16.95
"4956",4,3.75,9,7,15,15
"4957",60,0.21,9,3,11,12.6
"4958",1,4.13,8,1,15,4.13
"4959",5,4.95,10,3,9,24.75
"4960",1,3.75,11,5,10,3.75
"4961",2,2.46,9,5,16,4.92
"4962",4,4.95,11,2,16,19.8
"4963",14,4.96,3,4,9,69.44
"4964",1,2.46,7,3,16,2.46
"4965",10,1.65,1,3,9,16.5
"4966",12,0.85,10,2,17,10.2
"4967",2,9.95,8,4,14,19.9
"4968",2,8.5,9,5,14,17
"4969",12,1.25,6,4,17,15
"4970",25,0.42,8,2,13,10.5
"4971",2,2.46,5,5,15,4.92
"4972",12,1.65,8,3,11,19.8
"4973",1,5.79,7,2,16,5.79
"4974",1,0.65,10,1,12,0.65
"4975",2,8.25,11,5,11,16.5
"4976",24,0.85,1,4,13,20.4
"4977",1,5.79,3,2,15,5.79
"4978",1,1.25,2,5,14,1.25
"4979",3,4.25,7,3,12,12.75
"4980",3,0.42,7,2,16,1.26
"4981",4,4.15,9,5,14,16.6
"4982",3,0.39,11,5,12,1.17
"4983",4,12.75,2,7,12,51
"4984",1,4.96,3,3,15,4.96
"4985",12,1.65,7,1,14,19.8
"4986",1,7.46,4,2,15,7.46
"4987",1,2.46,11,4,12,2.46
