"","Quantity","UnitPrice","month","week","time","Sales"
"4273",1,2.1,1,4,14,2.1
"4274",12,0.65,8,3,13,7.8
"4275",1,2.1,11,2,10,2.1
"4276",12,1.45,12,1,16,17.4
"4277",12,0.65,8,2,10,7.8
"4278",10,1.63,10,1,14,16.3
"4279",1,1.63,10,1,17,1.63
"4280",1,5.79,2,4,10,5.79
"4281",2,6.75,11,5,11,13.5
"4282",1,0.85,10,1,14,0.85
"4283",20,1.65,1,2,10,33
"4284",2,7.95,5,2,8,15.9
"4285",5,2.95,7,1,11,14.75
"4286",3,5.95,6,4,13,17.85
"4287",8,1.95,9,2,13,15.6
"4288",12,0.43,1,1,9,5.16
"4289",12,0.42,1,4,15,5.04
"4290",-6,2.55,3,4,18,-15.3
"4291",6,2.55,5,5,10,15.3
"4292",1,1.65,8,4,14,1.65
"4293",2,1.65,9,7,11,3.3
"4294",2,2.08,7,3,16,4.16
"4295",12,1.25,7,3,9,15
"4296",1,12.5,10,2,14,12.5
"4297",1,1.65,12,3,11,1.65
"4298",1,7.62,12,5,11,7.62
"4299",1,1.95,3,5,11,1.95
"4300",2,2.46,11,2,15,4.92
"4301",-6,2.08,10,3,16,-12.48
"4302",8,2.95,12,3,12,23.6
"4303",2,5.79,11,2,18,11.58
"4304",2,3.75,9,5,14,7.5
"4305",12,0.85,12,1,12,10.2
"4306",8,0.83,12,5,16,6.64
"4307",1,0.83,7,5,9,0.83
"4308",5,4.13,2,4,10,20.65
"4309",2,5.75,5,4,12,11.5
"4310",2,8.25,3,5,11,16.5
"4311",25,0.42,12,2,15,10.5
"4312",2,10.79,9,3,15,21.58
"4313",1,4.95,11,2,16,4.95
"4314",8,2.51,12,3,17,20.08
"4315",10,1.65,12,3,10,16.5
"4316",6,2.89,10,4,14,17.34
"4317",4,1.45,2,3,15,5.8
"4318",8,2.95,2,5,13,23.6
"4319",1,0.83,8,2,10,0.83
"4320",1,5.79,2,5,12,5.79
"4321",20,1.25,12,4,13,25
"4322",2,1.25,11,1,12,2.5
"4323",2,4.13,9,2,16,8.26
"4324",6,2.95,9,4,12,17.7
"4325",24,0.42,7,5,12,10.08
"4326",6,2.1,5,5,14,12.6
"4327",2,8.29,11,5,15,16.58
"4328",36,0.42,7,4,9,15.12
"4329",1,2.25,11,7,11,2.25
"4330",72,0.36,8,4,16,25.92
"4331",6,2.95,11,7,16,17.7
"4332",1,10.79,4,5,10,10.79
"4333",1,2.46,8,5,16,2.46
"4334",4,2.46,11,4,12,9.84
"4335",2,2.25,7,7,13,4.5
"4336",1,4.25,10,3,13,4.25
"4337",6,2.89,10,2,10,17.34
"4338",1,3.29,5,2,16,3.29
"4339",1,1.95,3,4,13,1.95
"4340",4,3.75,9,5,9,15
"4341",2,0.39,11,7,13,0.78
"4342",12,1.25,1,2,14,15
"4343",12,0.85,11,3,15,10.2
"4344",12,1.25,5,5,12,15
"4345",6,2.1,5,2,12,12.6
"4346",1,6.95,7,7,12,6.95
"4347",3,4.95,11,2,13,14.85
"4348",4,0.65,11,7,12,2.6
"4349",48,0.39,11,4,15,18.72
"4350",6,1.25,5,7,11,7.5
"4351",1,0.83,10,1,17,0.83
"4352",2,2.51,12,1,16,5.02
"4353",1,4.96,5,2,15,4.96
"4354",12,1.25,3,2,8,15
"4355",5,2.95,5,1,13,14.75
"4356",10,0.85,1,2,10,8.5
"4357",1,5.79,11,1,15,5.79
"4358",1,1.45,3,1,11,1.45
"4359",12,1.65,8,7,14,19.8
"4360",5,2.1,1,5,12,10.5
"4361",-1,2.95,12,2,15,-2.95
"4362",1,0.85,8,3,14,0.85
"4363",2,2.1,12,3,13,4.2
"4364",20,0.42,10,2,9,8.4
"4365",1,12.5,10,1,14,12.5
"4366",1,4.95,1,1,13,4.95
"4367",3,4.65,12,4,14,13.95
"4368",3,6.95,6,7,14,20.85
"4369",48,0.39,10,4,16,18.72
"4370",1,7.46,5,2,15,7.46
"4371",3,5.95,1,2,12,17.85
"4372",1,4.13,7,4,16,4.13
"4373",3,1.66,1,3,16,4.98
"4374",2,0.85,12,5,11,1.7
"4375",24,1.45,12,5,9,34.8
"4376",6,0.85,11,7,16,5.1
"4377",12,1.25,11,3,13,15
"4378",6,2.95,1,4,16,17.7
"4379",1,5.95,5,2,14,5.95
"4380",1,2.92,7,3,16,2.92
"4381",3,2.51,1,3,9,7.53
"4382",24,1.25,6,2,14,30
"4383",3,2.46,11,5,13,7.38
"4384",6,2.95,5,4,10,17.7
"4385",2,5.45,10,7,15,10.9
"4386",4,4.25,11,2,13,17
"4387",12,0.85,12,5,10,10.2
"4388",1,19.96,11,4,9,19.96
"4389",1,0.85,5,3,14,0.85
"4390",1,1.63,9,1,15,1.63
"4391",2,9.95,1,4,10,19.9
"4392",4,3.95,10,5,9,15.8
"4393",12,1.25,12,4,13,15
"4394",4,3.75,11,3,12,15
"4395",3,4.95,2,2,13,14.85
"4396",1,1.25,9,3,12,1.25
"4397",4,1.45,2,2,14,5.8
"4398",12,0.65,5,5,10,7.8
"4399",10,1.65,8,2,10,16.5
"4400",1,0.85,2,3,10,0.85
"4401",2,9.95,1,2,10,19.9
"4402",2,4.95,11,2,15,9.9
"4403",7,0.21,5,4,15,1.47
"4404",3,3.29,5,5,15,9.87
"4405",1,3.75,12,7,14,3.75
"4406",2,3.75,9,5,13,7.5
"4407",2,3.29,8,2,12,6.58
"4408",12,1.95,5,5,8,23.4
"4409",6,0.39,10,3,13,2.34
"4410",1,0.83,10,3,16,0.83
"4411",1,3.75,12,7,16,3.75
"4412",-2,4.95,3,2,10,-9.9
"4413",12,0.42,11,1,13,5.04
"4414",6,2.95,8,2,14,17.7
"4415",1,16.67,11,2,10,16.67
"4416",1,24.96,9,3,16,24.96
"4417",12,1.25,12,3,12,15
"4418",2,1.66,12,3,14,3.32
"4419",1,4.13,1,4,9,4.13
"4420",4,1.25,2,3,17,5
"4421",10,2.95,5,5,13,29.5
"4422",12,2.95,11,4,9,35.4
"4423",1,24.96,8,3,9,24.96
"4424",6,2.55,12,7,10,15.3
"4425",1,10.4,8,2,10,10.4
"4426",1,10.79,2,2,10,10.79
"4427",12,2.55,8,3,14,30.6
"4428",2,1.65,10,5,12,3.3
"4429",1,3.36,12,4,14,3.36
"4430",1,2.1,10,1,13,2.1
"4431",20,1.65,9,2,9,33
"4432",20,0.85,12,3,12,17
"4433",1,3.29,7,2,13,3.29
"4434",75,0.42,7,4,16,31.5
"4435",2,0.85,10,1,15,1.7
"4436",3,1.25,9,5,14,3.75
"4437",12,0.85,1,1,9,10.2
"4438",28,1.25,1,4,19,35
"4439",6,1.25,9,4,13,7.5
"4440",2,0.85,2,3,15,1.7
"4441",1,5.79,11,4,9,5.79
"4442",12,1.25,3,2,8,15
"4443",4,2.95,9,7,14,11.8
"4444",10,1.65,4,2,12,16.5
"4445",12,1.65,11,4,8,19.8
"4446",8,1.69,9,3,11,13.52
"4447",2,0.83,10,3,14,1.66
"4448",1,12.72,12,1,10,12.72
"4449",6,2.95,7,7,11,17.7
"4450",2,2.95,12,5,12,5.9
"4451",1,2.95,10,4,15,2.95
"4452",12,1.25,11,1,13,15
"4453",1,3.36,12,1,16,3.36
"4454",1,16.63,11,5,14,16.63
"4455",6,4.95,12,7,13,29.7
"4456",2,8.5,1,1,11,17
"4457",7,1.63,11,4,15,11.41
"4458",20,1.25,12,2,9,25
"4459",2,2.1,12,2,11,4.2
"4460",1,0.83,11,3,15,0.83
"4461",-1,8.5,3,7,11,-8.5
"4462",6,2.55,3,1,12,15.3
"4463",12,1.45,10,1,14,17.4
"4464",12,1.65,10,4,12,19.8
"4465",1,0.65,10,2,13,0.65
"4466",12,2.55,2,2,12,30.6
"4467",12,0.85,8,4,13,10.2
"4468",4,4.25,12,5,12,17
"4469",1,2.55,3,7,13,2.55
"4470",1,4.95,10,4,13,4.95
"4471",30,0.38,9,1,10,11.4
"4472",1,0.83,3,4,18,0.83
"4473",1,2.95,10,1,14,2.95
"4474",1,2.92,1,1,9,2.92
"4475",4,4.25,7,4,15,17
"4476",1,0.65,10,4,13,0.65
"4477",5,2.46,6,3,17,12.3
"4478",6,2.95,2,2,16,17.7
"4479",1,14.95,10,7,12,14.95
"4480",1,10.79,9,3,15,10.79
"4481",2,2.08,6,2,11,4.16
"4482",3,2.95,11,7,14,8.85
"4483",1,2.95,7,7,12,2.95
"4484",8,2.95,10,7,16,23.6
"4485",2,4.13,11,4,9,8.26
"4486",2,5.91,1,5,11,11.82
"4487",1,0.79,11,2,15,0.79
"4488",25,0.42,9,3,15,10.5
"4489",6,2.95,3,1,16,17.7
"4490",2,1.63,7,4,16,3.26
"4491",1,2.95,9,7,13,2.95
"4492",12,2.1,6,7,10,25.2
"4493",2,3.75,10,7,13,7.5
"4494",2,2.95,10,2,12,5.9
"4495",6,2.1,8,5,12,12.6
"4496",4,0.79,7,1,16,3.16
"4497",6,2.1,2,4,18,12.6
"4498",3,4.13,11,2,16,12.39
"4499",4,8.5,10,3,10,34
"4500",6,1.25,8,3,15,7.5
"4501",2,1.65,2,2,10,3.3
"4502",12,1.95,10,3,11,23.4
"4503",8,4.25,12,3,8,34
"4504",12,0.42,5,5,10,5.04
"4505",2,0.83,7,2,16,1.66
"4506",4,0.39,12,1,12,1.56
"4507",2,4.25,3,7,13,8.5
"4508",2,2.46,11,3,15,4.92
"4509",4,3.95,4,2,12,15.8
"4510",2,7.95,9,7,10,15.9
"4511",1,1.95,12,4,13,1.95
"4512",8,2.1,6,4,8,16.8
"4513",1,6.63,5,4,10,6.63
"4514",6,2.95,3,2,8,17.7
"4515",25,0.42,12,1,15,10.5
"4516",4,4.13,5,5,15,16.52
"4517",4,1.25,5,1,13,5
"4518",1,2.08,9,7,15,2.08
"4519",6,2.95,7,4,17,17.7
"4520",1,16.95,10,2,14,16.95
"4521",4,3.75,1,7,16,15
"4522",3,2.1,3,2,15,6.3
"4523",1,2.1,9,3,13,2.1
"4524",3,4.25,4,3,14,12.75
"4525",6,2.46,11,2,15,14.76
"4526",4,3.29,8,2,10,13.16
"4527",3,2.08,9,1,13,6.24
"4528",12,1.65,9,4,12,19.8
"4529",12,1.63,1,2,14,19.56
"4530",1,7.95,3,1,13,7.95
"4531",1,2.1,10,4,12,2.1
"4532",4,3.75,5,2,13,15
"4533",1,1.25,11,5,13,1.25
"4534",1,2.89,8,7,14,2.89
"4535",1,3.25,4,4,10,3.25
"4536",1,1.65,3,2,12,1.65
"4537",12,1.25,10,1,13,15
"4538",1,2.46,5,5,15,2.46
"4539",1,1.25,11,4,14,1.25
"4540",3,7.62,12,5,9,22.86
"4541",1,1.25,1,4,9,1.25
"4542",3,0.85,2,7,11,2.55
"4543",1,1.63,3,1,17,1.63
"4544",3,5.79,7,3,16,17.37
"4545",24,0.79,12,1,12,18.96
"4546",4,0.42,7,1,14,1.68
"4547",3,2.55,3,3,11,7.65
"4548",1,1.25,8,2,10,1.25
"4549",24,1.25,5,3,15,30
"4550",24,0.55,9,1,11,13.2
"4551",3,1.63,7,1,10,4.89
"4552",1,1.65,8,7,14,1.65
"4553",4,3.75,10,1,13,15
"4554",4,2.55,9,5,12,10.2
"4555",12,1.95,8,2,9,23.4
"4556",2,2.46,1,1,17,4.92
"4557",2,12.75,11,1,14,25.5
"4558",1,8.25,10,5,14,8.25
"4559",2,1.65,11,7,12,3.3
"4560",6,2.95,12,2,14,17.7
"4561",2,4.15,2,1,11,8.3
"4562",1,5.79,2,1,9,5.79
"4563",1,4.95,11,7,13,4.95
"4564",1,0.85,12,7,12,0.85
"4565",1,0.83,10,2,16,0.83
"4566",6,4.25,7,2,14,25.5
"4567",4,1.45,12,4,19,5.8
"4568",6,3.75,9,1,13,22.5
"4569",1,2.95,11,3,12,2.95
"4570",1,2.46,2,2,9,2.46
"4571",1,4.13,12,1,17,4.13
"4572",6,2.95,10,4,13,17.7
"4573",20,0.42,11,5,14,8.4
"4574",3,2.95,9,5,13,8.85
"4575",7,0.85,6,3,10,5.95
"4576",4,0.42,5,5,15,1.68
"4577",20,1.25,11,5,14,25
"4578",2,4.13,5,2,16,8.26
"4579",20,1.65,11,1,13,33
"4580",1,3.75,6,3,13,3.75
"4581",1,5.91,12,4,14,5.91
"4582",1,5.79,8,2,10,5.79
"4583",6,1.95,8,3,12,11.7
"4584",48,0.42,6,5,12,20.16
"4585",3,2.95,9,7,15,8.85
"4586",12,1.65,5,4,9,19.8
"4587",2,4.25,6,7,13,8.5
"4588",24,1.25,12,4,15,30
"4589",2,2.08,6,4,13,4.16
"4590",1,4.15,3,7,11,4.15
"4591",2,1.25,11,3,15,2.5
"4592",8,1.69,3,3,9,13.52
"4593",8,2.95,6,5,9,23.6
"4594",1,0.83,9,7,16,0.83
"4595",12,0.79,12,3,11,9.48
"4596",1,1.63,9,3,12,1.63
"4597",4,1.25,10,2,12,5
"4598",4,1.95,7,1,13,7.8
"4599",6,2.95,3,4,10,17.7
"4600",1,5.79,10,1,15,5.79
"4601",8,0.83,10,1,9,6.64
"4602",1,2.46,2,3,12,2.46
"4603",6,2.55,11,2,12,15.3
"4604",2,1.25,11,5,13,2.5
"4605",1,3.75,12,5,13,3.75
"4606",4,3.75,11,1,11,15
"4607",24,0.29,5,4,17,6.96
"4608",5,3.29,10,1,17,16.45
"4609",2,2.95,8,2,13,5.9
"4610",3,7.95,6,7,13,23.85
"4611",1,8.5,11,2,14,8.5
"4612",5,2.95,8,3,17,14.75
"4613",2,1.25,5,1,15,2.5
"4614",6,2.95,7,2,10,17.7
"4615",2,8.25,5,3,14,16.5
"4616",12,0.29,12,4,13,3.48
"4617",1,2.95,9,3,15,2.95
"4618",12,0.85,5,1,9,10.2
"4619",4,2.95,10,2,13,11.8
"4620",1,3.75,12,4,11,3.75
"4621",12,2.95,11,1,8,35.4
"4622",4,2.95,12,4,10,11.8
"4623",120,0.29,11,1,14,34.8
"4624",8,1.95,6,4,13,15.6
"4625",1,1.65,11,3,13,1.65
"4626",1,5.91,12,1,16,5.91
"4627",3,5.95,7,4,13,17.85
"4628",1,2.55,6,7,14,2.55
"4629",2,4.13,9,4,15,8.26
"4630",10,1.95,2,1,15,19.5
"4631",3,2.95,4,4,15,8.85
"4632",10,1.65,5,5,10,16.5
"4633",1,7.46,9,3,12,7.46
"4634",24,1.25,10,3,14,30
"4635",1,3.29,9,3,12,3.29
"4636",4,0.95,5,4,13,3.8
"4637",24,0.19,9,3,9,4.56
"4638",1,1.95,12,4,13,1.95
"4639",3,2.55,12,3,17,7.65
"4640",16,1.69,10,2,8,27.04
"4641",1,0.83,4,4,18,0.83
"4642",1,8.29,9,3,15,8.29
"4643",4,3.75,11,7,15,15
"4644",2,1.63,7,4,16,3.26
"4645",1,4.95,10,4,13,4.95
"4646",3,4.13,9,3,15,12.39
"4647",1,6.35,10,7,16,6.35
"4648",12,0.85,12,4,14,10.2
"4649",48,0.42,1,5,9,20.16
"4650",12,0.85,12,1,13,10.2
"4651",24,0.29,12,1,15,6.96
"4652",1,0.55,9,3,15,0.55
"4653",3,1.66,2,4,11,4.98
"4654",1,2.55,10,1,11,2.55
"4655",10,2.08,5,1,14,20.8
"4656",1,2.55,12,2,15,2.55
"4657",3,3.75,6,7,12,11.25
"4658",3,4.25,4,4,13,12.75
"4659",1,4.96,7,5,11,4.96
"4660",24,0.65,11,3,10,15.6
"4661",2,2.1,10,4,13,4.2
"4662",12,1.25,3,4,10,15
"4663",9,2.46,1,2,14,22.14
"4664",1,0.85,2,2,13,0.85
"4665",36,0.85,7,2,9,30.6
"4666",3,1.25,10,4,15,3.75
"4667",6,2.46,12,1,11,14.76
"4668",16,1.65,1,1,15,26.4
"4669",1,5.79,4,4,18,5.79
"4670",1,2.46,1,1,10,2.46
"4671",8,4.25,10,5,9,34
"4672",24,1.25,7,2,13,30
"4673",48,0.72,10,5,7,34.56
"4674",1,4.13,10,1,9,4.13
"4675",2,3.75,10,2,12,7.5
"4676",10,2.08,10,2,14,20.8
"4677",1,8.5,12,3,12,8.5
"4678",1,4.13,11,5,16,4.13
"4679",2,0.55,10,2,17,1.1
"4680",3,4.13,5,1,16,12.39
"4681",1,0.83,4,4,18,0.83
"4682",1,0.85,11,4,11,0.85
"4683",12,1.95,9,5,13,23.4
"4684",6,2.95,1,7,12,17.7
"4685",10,2.08,11,7,10,20.8
"4686",5,0.12,8,7,12,0.6
"4687",1,1.63,12,5,10,1.63
"4688",1,1.95,5,3,12,1.95
"4689",1,2.46,11,4,9,2.46
"4690",2,1.66,12,1,9,3.32
"4691",1,4.58,7,1,16,4.58
"4692",20,1.65,4,2,8,33
"4693",2,7.95,4,2,10,15.9
"4694",1,5.79,4,5,14,5.79
"4695",1,6.25,11,2,17,6.25
"4696",1,1.65,3,2,17,1.65
"4697",10,2.08,10,4,12,20.8
"4698",1,2.95,7,2,17,2.95
"4699",1,2.1,3,3,11,2.1
"4700",4,3.75,8,2,9,15
"4701",2,16.63,10,1,14,33.26
"4702",2,3.29,11,1,15,6.58
"4703",9,2.46,11,1,15,22.14
"4704",2,12.75,6,2,13,25.5
"4705",4,5.95,10,4,14,23.8
"4706",4,8.25,11,4,17,33
"4707",2,7.62,12,5,9,15.24
"4708",4,0.39,11,5,12,1.56
"4709",1,3.29,2,1,16,3.29
"4710",10,1.65,7,7,12,16.5
"4711",2,5.95,3,5,12,11.9
"4712",1,2.1,5,2,17,2.1
"4713",1,2.51,12,5,17,2.51
"4714",6,2.89,6,2,11,17.34
"4715",12,0.85,12,3,12,10.2
"4716",25,0.42,8,5,16,10.5
"4717",6,0.55,12,1,12,3.3
"4718",6,2.1,12,1,12,12.6
"4719",24,1.25,9,5,11,30
"4720",4,2.46,3,5,12,9.84
"4721",4,0.42,1,4,14,1.68
"4722",4,3.75,2,4,9,15
"4723",12,1.25,5,2,12,15
"4724",6,0.85,10,2,16,5.1
"4725",1,12.46,4,5,10,12.46
"4726",6,2.95,12,3,11,17.7
"4727",1,4.96,5,4,10,4.96
"4728",2,1.65,4,1,13,3.3
"4729",6,2.55,8,4,8,15.3
"4730",6,6.25,11,7,10,37.5
"4731",12,1.95,10,4,12,23.4
"4732",7,1.65,10,1,16,11.55
"4733",3,3.25,6,2,12,9.75
"4734",10,2.1,11,7,14,21
"4735",1,2.95,11,2,16,2.95
"4736",1,1.63,3,1,17,1.63
"4737",5,2.1,10,7,11,10.5
"4738",8,0.83,11,3,8,6.64
"4739",12,1.25,9,5,13,15
"4740",2,0.65,11,4,14,1.3
"4741",24,0.83,11,1,15,19.92
"4742",12,1.95,10,2,11,23.4
"4743",1,2.49,9,7,16,2.49
"4744",30,0.65,5,4,13,19.5
"4745",2,3.29,5,5,15,6.58
"4746",6,4.95,10,1,9,29.7
"4747",2,2.46,1,1,17,4.92
"4748",6,2.08,8,4,16,12.48
"4749",12,1.45,12,5,10,17.4
"4750",1,3.29,1,3,14,3.29
"4751",2,1.65,10,7,15,3.3
"4752",1,1.63,4,2,15,1.63
"4753",6,0.42,9,7,14,2.52
"4754",1,2.51,12,5,9,2.51
"4755",1,4.13,9,2,16,4.13
"4756",2,8.5,8,2,16,17
"4757",2,7.95,12,7,12,15.9
"4758",1,18,12,1,16,18
"4759",1,2.1,10,1,15,2.1
"4760",24,0.42,9,2,15,10.08
"4761",1,0.42,9,3,12,0.42
"4762",24,0.12,10,1,13,2.88
"4763",4,3.75,9,1,12,15
"4764",2,2.46,12,1,17,4.92
"4765",2,4.13,5,2,15,8.26
"4766",1,2.9,2,1,16,2.9
"4767",2,2.46,3,5,16,4.92
"4768",2,1.65,5,4,17,3.3
"4769",12,0.85,7,2,13,10.2
"4770",1,5.45,3,4,12,5.45
"4771",10,2.08,10,4,12,20.8
"4772",2,0.65,4,1,16,1.3
"4773",1,2.08,9,2,11,2.08
"4774",2,1.65,11,7,15,3.3
"4775",12,1.45,7,4,10,17.4
"4776",12,0.79,7,7,15,9.48
"4777",6,0.85,3,7,11,5.1
"4778",1,4.25,11,2,12,4.25
"4779",1,4.13,3,2,15,4.13
"4780",10,1.95,12,3,15,19.5
"4781",1,3.36,12,1,9,3.36
"4782",2,1.25,4,2,16,2.5
"4783",1,3.95,1,2,13,3.95
"4784",2,1.45,11,7,12,2.9
"4785",4,0.65,3,5,14,2.6
"4786",4,0.79,7,2,17,3.16
"4787",1,12.75,2,1,13,12.75
"4788",4,3.75,7,5,13,15
"4789",12,1.65,3,2,10,19.8
"4790",1,4.13,11,2,18,4.13
"4791",4,4.15,10,3,14,16.6
"4792",2,1.65,10,2,12,3.3
"4793",10,2.08,5,3,11,20.8
"4794",6,3.75,9,7,15,22.5
"4795",4,8.47,12,5,9,33.88
"4796",2,1.65,11,3,11,3.3
"4797",1,4.96,12,4,11,4.96
"4798",4,4.15,5,7,12,16.6
"4799",6,0.39,11,4,13,2.34
"4800",12,0.85,5,2,12,10.2
"4801",1,0.83,2,1,14,0.83
"4802",1,1.95,2,2,16,1.95
"4803",2,0.42,8,7,14,0.84
"4804",1,12.75,1,2,13,12.75
"4805",24,1.25,2,1,12,30
"4806",6,2.95,4,1,11,17.7
"4807",3,1.95,10,3,12,5.85
"4808",1,4.65,10,1,15,4.65
"4809",2,2.95,3,3,11,5.9
"4810",1,5.79,10,2,16,5.79
"4811",12,1.25,10,4,10,15
"4812",2,15.79,2,2,16,31.58
"4813",6,3.25,11,3,11,19.5
"4814",3,2.46,7,5,15,7.38
"4815",25,0.42,4,7,11,10.5
"4816",1,3.75,7,7,12,3.75
"4817",2,1.25,3,5,13,2.5
"4818",1,0.85,4,7,12,0.85
"4819",8,3.75,4,4,8,30
"4820",1,4.13,5,2,15,4.13
"4821",2,0.42,3,4,19,0.84
"4822",1,1.66,12,5,14,1.66
"4823",1,3.29,3,3,16,3.29
"4824",8,1.69,7,2,13,13.52
"4825",12,1.95,4,3,13,23.4
"4826",1,3.29,5,5,15,3.29
"4827",4,4.95,9,4,10,19.8
"4828",12,0.85,4,4,15,10.2
"4829",6,3.75,12,7,15,22.5
"4830",1,2.46,5,4,10,2.46
"4831",10,2.08,11,4,13,20.8
"4832",6,2.95,12,4,15,17.7
"4833",24,0.85,2,2,11,20.4
"4834",12,0.29,12,2,16,3.48
"4835",12,0.55,8,4,18,6.6
"4836",6,2.49,10,4,10,14.94
"4837",1,7.46,4,2,15,7.46
"4838",4,0.82,10,7,13,3.28
"4839",1,4.96,6,1,14,4.96
"4840",15,1.25,10,4,12,18.75
"4841",1,3.25,10,1,14,3.25
"4842",1,4.13,12,1,17,4.13
"4843",4,0.83,5,5,15,3.32
"4844",25,0.42,5,1,15,10.5
"4845",1,2.46,9,5,9,2.46
"4846",2,7.95,7,2,11,15.9
"4847",1,1.45,12,7,13,1.45
"4848",1,3.75,11,2,15,3.75
"4849",8,4.25,10,2,13,34
"4850",10,2.08,9,4,8,20.8
"4851",2,0.42,9,5,11,0.84
"4852",1,8.5,1,4,16,8.5
"4853",10,2.08,5,2,11,20.8
"4854",2,8.5,5,1,13,17
"4855",-1,8.25,11,2,9,-8.25
"4856",4,7.95,7,7,14,31.8
"4857",3,1.65,8,2,16,4.95
"4858",2,12.5,8,3,12,25
"4859",2,10.79,10,1,17,21.58
"4860",12,0.85,3,5,9,10.2
"4861",1,4.95,3,5,14,4.95
"4862",3,1.63,3,4,18,4.89
"4863",2,1.65,12,1,12,3.3
"4864",-1,2.95,3,1,12,-2.95
"4865",2,7.95,7,4,16,15.9
"4866",6,0.79,12,7,14,4.74
"4867",4,1.25,10,7,13,5
"4868",1,3.29,3,2,15,3.29
"4869",12,2.55,12,5,16,30.6
"4870",4,2.08,6,3,11,8.32
"4871",1,4.95,3,4,15,4.95
"4872",10,1.65,10,4,15,16.5
"4873",2,1.45,8,7,15,2.9
"4874",1,6.95,11,4,12,6.95
"4875",2,0.85,6,4,13,1.7
"4876",6,2.95,2,2,12,17.7
"4877",10,1.95,12,2,15,19.5
"4878",5,2.46,12,5,10,12.3
"4879",1,1.95,1,7,14,1.95
"4880",12,1.65,10,3,11,19.8
"4881",1,7.46,10,3,16,7.46
"4882",-4,1.25,9,5,12,-5
"4883",1,8.5,4,2,12,8.5
"4884",1,3.29,7,4,15,3.29
"4885",1,2.46,11,4,9,2.46
"4886",12,1.65,10,4,14,19.8
"4887",2,0.65,11,1,12,1.3
"4888",1,1.65,11,7,11,1.65
"4889",10,2.08,7,1,15,20.8
"4890",1,5.95,9,4,16,5.95
"4891",1,1.63,2,5,10,1.63
"4892",4,4.95,12,7,16,19.8
"4893",1,4.96,10,1,16,4.96
"4894",12,1.25,8,1,15,15
"4895",24,1.25,9,7,13,30
"4896",12,1.25,10,4,14,15
"4897",2,8.47,12,1,11,16.94
"4898",12,0.42,8,1,15,5.04
"4899",4,2.46,7,3,16,9.84
"4900",1,0.83,3,4,18,0.83
"4901",3,1.63,4,4,18,4.89
"4902",29,1,3,2,16,29
"4903",10,2.95,5,5,9,29.5
"4904",4,2.95,12,3,16,11.8
"4905",2,0.29,8,3,14,0.58
"4906",1,1.45,7,2,10,1.45
"4907",1,2.55,8,7,15,2.55
"4908",10,1.65,11,3,9,16.5
"4909",18,0.79,11,4,15,14.22
"4910",2,1.66,12,3,14,3.32
"4911",3,0.83,12,5,16,2.49
"4912",1,3.75,10,4,15,3.75
"4913",1,4.25,7,5,14,4.25
"4914",2,2.95,10,3,13,5.9
"4915",3,2.1,4,1,13,6.3
"4916",3,4.95,12,2,13,14.85
"4917",12,0.42,7,1,10,5.04
"4918",12,1.65,6,3,11,19.8
"4919",2,0.85,12,7,13,1.7
"4920",6,2.55,5,4,14,15.3
"4921",3,4.96,7,2,15,14.88
"4922",8,1.25,6,4,12,10
"4923",24,0.83,10,1,15,19.92
"4924",8,1.25,11,3,15,10
"4925",1,8.29,11,3,16,8.29
"4926",10,1.95,1,3,11,19.5
"4927",1,0.85,11,1,16,0.85
"4928",2,1.63,11,5,16,3.26
"4929",2,0.65,11,2,12,1.3
"4930",2,0.83,9,7,12,1.66
"4931",2,0.83,8,4,17,1.66
"4932",3,6.75,6,7,13,20.25
"4933",6,0.39,11,2,13,2.34
"4934",4,1.45,8,4,9,5.8
"4935",1,1.63,3,3,16,1.63
"4936",24,1.25,4,1,13,30
"4937",10,1.95,12,1,11,19.5
"4938",1,16.63,9,3,12,16.63
"4939",1,10.79,5,2,15,10.79
"4940",1,1.25,11,5,14,1.25
"4941",3,1.66,1,2,13,4.98
"4942",1,0.85,12,3,17,0.85
"4943",20,1.65,6,5,10,33
"4944",2,1.25,11,7,16,2.5
"4945",6,2.49,9,4,11,14.94
"4946",6,1.95,5,5,10,11.7
"4947",10,1.65,2,1,10,16.5
"4948",1,0.83,11,2,17,0.83
"4949",2,7.46,11,1,15,14.92
"4950",2,0.83,6,5,15,1.66
"4951",1,1.25,1,3,17,1.25
"4952",8,3.75,12,4,13,30
"4953",1,1.63,7,4,16,1.63
"4954",4,1.25,10,7,13,5
"4955",1,5.79,9,5,14,5.79
"4956",1,0.65,12,7,10,0.65
"4957",1,4.96,7,2,15,4.96
"4958",6,2.95,8,4,10,17.7
"4959",1,1.63,1,1,17,1.63
"4960",3,4.96,10,1,9,14.88
"4961",1,1.95,2,2,17,1.95
"4962",2,8.25,9,4,12,16.5
"4963",4,2.95,12,7,16,11.8
"4964",1,1.63,1,1,9,1.63
"4965",2,2.1,3,3,12,4.2
"4966",1,12.5,11,1,12,12.5
"4967",1,0.83,11,2,15,0.83
"4968",6,2.95,11,5,14,17.7
"4969",24,0.55,9,2,12,13.2
"4970",10,2.08,5,2,10,20.8
"4971",10,1.65,9,3,14,16.5
"4972",2,3.29,11,3,15,6.58
"4973",2,0.55,10,3,13,1.1
"4974",1,3.75,8,3,13,3.75
"4975",25,0.42,12,5,12,10.5
"4976",2,0.55,10,7,13,1.1
"4977",12,1.65,11,4,11,19.8
